Number,Description,File_name,foodPic,ID,Location,Zipcode,Restaurant_Name,Offer_Delivery,Phone,Price,EatStreetAPIKey,Dietary,Type_of_meal,Genre,Class,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Item9,Item10,Item11,Item12
342,Fork Style Chicken Breast Pitta,ForkStyleChickenBreastPita.jpg,Pita_Pit/ForkStyleChickenBreastPita.jpg,342,"4825 W 117th St Leawood KS, 66211",66211,Pita_Pit,1,9137016587,$5.89,12110899,Meat,Lunch,American,Salad,chicken,spinach,dressing,onions,tomatoes,peppers,,,,,,
343,Fork Style Chicken Caesar Pita,ForkStyleChickenCaesarPita.jpg,Pita_Pit/ForkStyleChickenCaesarPita.jpg,343,"4825 W 117th St Leawood KS, 66211",66211,Pita_Pit,1,9137016587,$5.89,12110854,Meat,Lunch,American,Salad,spinach,chicken,cheese,dressing,bacon,,,,,,,
344,Fork Style Chicken Caesar Pita,ForkStyleChickenCaesarPita1.jpg,Pita_Pit/ForkStyleChickenCaesarPita1.jpg,344,"4825 W 117th St Leawood KS, 66211",66211,Pita_Pit,1,9137016587,$5.89,12110854,Meat,Lunch,American,Salad,chicken,guacamole,avocados,spinach,cheese,bacon,dressing,buffalo,,,,
345,Fork Style Chicken Caesar Pita,ForkStyleChickenCaesarPita2.jpg,Pita_Pit/ForkStyleChickenCaesarPita2.jpg,345,"4825 W 117th St Leawood KS, 66211",66211,Pita_Pit,1,9137016587,$5.89,12110854,Meat,Lunch,American,Salad,chicken,spinach,cheese,bacon,dressing,ranch,,,,,,
346,Fork Style Chicken Crave Pita,ForkStyleChickenCravePita.jpg,Pita_Pit/ForkStyleChickenCravePita.jpg,346,"4825 W 117th St Leawood KS, 66211",66211,Pita_Pit,1,9137016587,$5.89,12110856,Meat,Lunch,American,Salad,chicken,spinach,cheese,onions,dressing,ranch,mushrooms,,,,,
347,Fork Style Chicken Crave Pita,ForkStyleChickenCravePita1.jpg,Pita_Pit/ForkStyleChickenCravePita1.jpg,347,"4825 W 117th St Leawood KS, 66211",66211,Pita_Pit,1,9137016587,$5.89,12110856,Meat,Lunch,American,Salad,chicken,spinach,cheese,cucumbers,onions,,,,,,,
348,Fork Style Chicken Souvlaki Pita,ForkStyleChickenSouvlakiPita.jpg,Pita_Pit/ForkStyleChickenSouvlakiPita.jpg,348,"4825 W 117th St Leawood KS, 66211",66211,Pita_Pit,1,9137016587,$5.69,12110897,Meat,Lunch,American,Salad,chicken,lettuce,dressing,,,,,,,,,
349,Fork Style Club Pita,ForkStyleClubPita.jpg,Pita_Pit/ForkStyleClubPita.jpg,349,"4825 W 117th St Leawood KS, 66211",66211,Pita_Pit,1,9137016587,$5.69,12110911,Meat,Lunch,American,Salad,chicken,sprouts,ham,turkey,bacon,spinach,cucumbers,tomatoes,,,,
350,Fork Style Dagwood Pita,ForkStyleDagwoodPita.jpg,Pita_Pit/ForkStyleDagwoodPita.jpg,350,"4825 W 117th St Leawood KS, 66211",66211,Pita_Pit,1,9137016587,$5.69,12110915,Meat,Lunch,American,Salad,ham,turkey,beef,mushrooms,spinach,sprouts,cheese,cucumbers,dressing,,,
351,Fork Style Dagwood Pita,ForkStyleDagwoodPita.jpg,Pita_Pit/ForkStyleDagwoodPita.jpg,351,"4825 W 117th St Leawood KS, 66211",66211,Pita_Pit,1,9137016587,$5.69,12110915,Meat,Lunch,American,Salad,ham,turkey,beef,mushrooms,spinach,sprouts,cheese,cucumbers,dressing,tomatoes,,
352,Fork Style Falafel Pita,ForkStyleFalafelPita.jpg,Pita_Pit/ForkStyleFalafelPita.jpg,352,"4825 W 117th St Leawood KS, 66211",66211,Pita_Pit,1,9137016587,$5.69,12110999,Vegan,Lunch,American,Salad,chickpeas,falafel,peppers,tomatoes,sprouts,pickles,spinach,,,,,
353,Fork Style Falafel Pita,ForkStyleFalafelPita1.jpg,Pita_Pit/ForkStyleFalafelPita1.jpg,353,"4825 W 117th St Leawood KS, 66211",66211,Pita_Pit,1,9137016587,$5.69,12110999,Vegan,Lunch,American,Salad,chickpeas,falafel,olives,tomatoes,onions,sprouts,pickles,lettuce,,,,
354,Fork Style Philly Steak Pita,ForkStylePhillySteakPita.jpg,Pita_Pit/ForkStylePhillySteakPita.jpg,354,"4825 W 117th St Leawood KS, 66211",66211,Pita_Pit,1,9137016587,$5.89,12110905,Meat,Lunch,American,Salad,beef,cheese,spinach,dressing,ranch,mozzarella,pickles,,,,,
355,Garden Pita,GardenPita.jpg,Pita_Pit/GardenPita.jpg,355,"4825 W 117th St Leawood KS, 66211",66211,Pita_Pit,1,9137016587,$5.09,12111012,Vegan,Lunch,American,Wrap,tortilla,vegetables,lettuce,olives,tomatoes,cucumbers,,,,,,
356,Garden Pita,GardenPita1.jpg,Pita_Pit/GardenPita1.jpg,356,"4825 W 117th St Leawood KS, 66211",66211,Pita_Pit,1,9137016587,$5.09,12111012,Vegan,Lunch,American,Wrap,tortilla,vegetables,lettuce,olives,tomatoes,cucumbers,peppers,,,,,
357,Garden Pita,GardenPita2.jpg,Pita_Pit/GardenPita2.jpg,357,"4825 W 117th St Leawood KS, 66211",66211,Pita_Pit,1,9137016587,$5.09,12111012,Vegan,Lunch,American,Wrap,tortilla,vegetables,lettuce,olives,tomatoes,cucumbers,peppers,dressing,cheese,,,
358,Gyro Pita,GyroPita.jpg,Pita_Pit/GyroPita.jpg,358,"4825 W 117th St Leawood KS, 66211",66211,Pita_Pit,1,9137016587,$7.39,12110910,Meat,Lunch,American,Wrap,tortilla,beef,lamb,spinach,,,,,,,,
359,Gyro Pita,GyroPita.jpg,Pita_Pit/GyroPita.jpg,359,"4825 W 117th St Leawood KS, 66211",66211,Pita_Pit,1,9137016587,$7.39,12110910,Meat,Lunch,American,Wrap,tortilla,beef,lamb,spinach,olives,feta,tomatoes,cucumbers,onions,,,
360,Gyro Pita,GyroPita1.jpg,Pita_Pit/GyroPita1.jpg,360,"4825 W 117th St Leawood KS, 66211",66211,Pita_Pit,1,9137016587,$7.39,12110910,Meat,Lunch,American,Wrap,tortilla,beef,lamb,spinach,olives,feta,tomatoes,cucumbers,onions,,,
361,Gyro Pita,GyroPita2.jpg,Pita_Pit/GyroPita2.jpg,361,"4825 W 117th St Leawood KS, 66211",66211,Pita_Pit,1,9137016587,$7.39,12110910,Meat,Lunch,American,Wrap,tortilla,beef,lamb,spinach,feta,tomatoes,cucumbers,onions,onions,,,
362,Hummus Pita,HummusPita.jpg,Pita_Pit/HummusPita.jpg,362,"4825 W 117th St Leawood KS, 66211",66211,Pita_Pit,1,9137016587,$5.49,12111002,Vegan,Lunch,American,Wrap,tortilla,hummus,cucumbers,tomatoes,spinach,onions,feta,,,,,
363,Meat the Day Pita,MeatTheDayPita.jpg,Pita_Pit/MeatTheDayPita.jpg,363,"4825 W 117th St Leawood KS, 66211",66211,Pita_Pit,1,9137016587,$5.59,12111040,Meat,"Breakfast, Lunch","Breakfast, American","Breakfast, Wrap",tortilla,bacon,eggs,hash browns,ham,mushrooms,peppers,spinach,tomatoes,onions,,
364,Meat the Day Pita,MeatTheDayPita1.jpg,Pita_Pit/MeatTheDayPita1.jpg,364,"4825 W 117th St Leawood KS, 66211",66211,Pita_Pit,1,9137016587,$5.59,12111040,Meat,"Breakfast, Lunch","Breakfast, American","Breakfast, Wrap",tortilla,bacon,eggs,hash browns,ham,mushrooms,peppers,spinach,tomatoes,onions,,
365,Philly Steak Pita,PhillySteakPita.jpg,Pita_Pit/PhillySteakPita.jpg,365,"4825 W 117th St Leawood KS, 66211",66211,Pita_Pit,1,9137016587,$5.89,12110905,Meat,Lunch,American,Wrap,tortilla,beef,tomatoes,peppers,mozzarella,cheese,onions,spinach,,,,
366,Spicy Black Bean Pita,SpicyBlackBeanPita.jpg,Pita_Pit/SpicyBlackBeanPita.jpg,366,"4825 W 117th St Leawood KS, 66211",66211,Pita_Pit,1,9137016587,$5.89,12111004,Vegetarian,Lunch,American,Wrap,spicy,black beans,spinach,cheese,tortilla,,,,,,,
367,Steak and Eggs Pita,SteakandEggsPita.jpg,Pita_Pit/SteakandEggsPita.jpg,367,"4825 W 117th St Leawood KS, 66211",66211,Pita_Pit,1,9137016587,$5.59,12111038,Meat,"Breakfast, Lunch","Breakfast, American","Breakfast, Wrap",tortilla,beef,eggs,hash browns,,,,,,,,
368,Tuna Pita,TunaPita.jpg,Pita_Pit/TunaPita.jpg,368,"4825 W 117th St Leawood KS, 66211",66211,Pita_Pit,1,9137016587,$5.69,12110919,Meat,Lunch,American,Wrap,tortilla,fish,tuna,corn,tomatoes,spinach,peppers,,,,,
369,Tuna Pita,TunaPita1.jpg,Pita_Pit/TunaPita1.jpg,369,"4825 W 117th St Leawood KS, 66211",66211,Pita_Pit,1,9137016587,$5.69,12110919,Meat,Lunch,American,Wrap,tortilla,fish,tuna,corn,tomatoes,spinach,peppers,,,,,
370,Turkey Pita,TurkeyPita.jpg,Pita_Pit/TurkeyPita.jpg,370,"4825 W 117th St Leawood KS, 66211",66211,Pita_Pit,1,9137016587,$5.69,12110907,Meat,Lunch,American,Wrap,tortilla,turkey,tomatoes,lettuce,,,,,,,,
371,Portobello_Mushroom_Sandwich,Portobella_Mushroom_Sandwich.jpg,Portobello_Mushroom_Sandwich,371,"1727 McGee St, Kansas City, MO 64108",64108,The_Brick,0,8164211634,$7.95,,vegetarian,lunch,american,sandwich,mushrooms,buns,portobello,artichokes,peppers,grilled onions,garlic,goat cheese,cheese,sourdough,sweet potatoes,fries
372,Apple_Brined_Pulled_Pork_Sandwich,Apple_Brined_Pulled_Pork_Sandwich.jpg,Q39_Midtown/Apple_Brined_Pulled_Pork_Sandwich.jpg,372,"1000 W 39th St, Kansas City, MO 64111",64111,Q39_Midtown,0,8162553753,$8.00,,Meat,Lunch,American,Sandwich,pork,pulled pork,buns,BBQ,,,,,,,,
373,Best_Wings_on_the_Planet,Best_Wings_on_the_Planet.jpg,Q39_Midtown/Best_Wings_on_the_Planet.jpg,373,"1000 W 39th St, Kansas City, MO 64111",64111,Q39_Midtown,0,8162553753,$10.00,,Meat,Lunch,American,"appetizer, meats",wings,chipotle,BBQ,sauce,,,,,,,,
374,Best_Wings_on_the_Planet,Best_Wings_on_the_Planet1.jpg,Q39_Midtown/Best_Wings_on_the_Planet1.jpg,374,"1000 W 39th St, Kansas City, MO 64111",64111,Q39_Midtown,0,8162553753,$10.00,,Meat,Lunch,American,"appetizer, meats",wings,chipotle,BBQ,sauce,,,,,,,,
375,Burnt_End_Burger,Burnt_End_Burger.jpg,Q39_Midtown/Burnt_End_Burger.jpg,375,"1000 W 39th St, Kansas City, MO 64111",64111,Q39_Midtown,0,8162553753,$12.00,,Meat,Lunch,American,burger,burnt ends,pork,pulled pork,beef,BBQ,buns,spicy,slaw,,,,
376,Burnt_End_Burger,Burnt_End_Burger1.jpg,Q39_Midtown/Burnt_End_Burger1.jpg,376,"1000 W 39th St, Kansas City, MO 64111",64111,Q39_Midtown,0,8162553753,$12.00,,Meat,Lunch,American,burger,burnt ends,pork,pulled pork,beef,BBQ,buns,spicy,slaw,onions,jalapenos,,
377,Combo_Plate_sliced_brisket_and_smoked_chicken,Combo_Plate_sliced_brisket_and_smoked_chicken.jpg,Q39_Midtown/Combo_Plate_sliced_brisket_and_smoked_chicken.jpg,377,"1000 W 39th St, Kansas City, MO 64111",64111,Q39_Midtown,0,8162553753,$17.00,,Meat,lunch,American,meats,brisket,beef,chicken,slaw,jalapenos,carrots,corn bread,,,,,
378,Half_smoked_and_char_grilled_chicken,Half_smoked_and_char_grilled_chicken.jpg,Q39_Midtown/Half_smoked_and_char_grilled_chicken.jpg,378,"1000 W 39th St, Kansas City, MO 64111",64111,Q39_Midtown,0,8162553753,$15.00,,Meat,lunch,American,meats,chicken,smoked,BBQ,slaw,sauce,,,,,,,
379,"Judges_Plate_Q_Spare_RIbs,_Sliced_Brisket,_Smoked_Chicken",Judges_Plate_Q_Spare_RIbs_Sliced_Brisket_Smoked_Chicken.jpg,Q39_Midtown/Judges_Plate_Q_Spare_RIbs_Sliced_Brisket_Smoked_Chicken.jpg,379,"1000 W 39th St, Kansas City, MO 64111",64111,Q39_Midtown,0,8162553753,$20.50,commas,Meat,lunch,American,meats,ribs,brisket,beef ,pork,smoked,chicken,BBQ,,,,,
380,Kickin'_Chicken_Sandwich,Kickin_Chicken_Sandwich.jpg,Q39_Midtown/Kickin_Chicken_Sandwich.jpg,380,"1000 W 39th St, Kansas City, MO 64111",64111,Q39_Midtown,0,8162553753,$8.00,apostrophe,Meat,lunch,American,Sandwich,chicken,fried,smoked,chipotle mayo,chipotle,spicy,slaw,buns,,,,
381,Macaroni_and_Cheese,Macaroni_and_Cheese.jpg,Q39_Midtown/Macaroni_and_Cheese.jpg,381,"1000 W 39th St, Kansas City, MO 64111",64111,Q39_Midtown,0,8162553753,$7.00,,Vegetarian,Lunch,Italian,Pasta,mac and cheese,cheese,herbs,baked,bread crumbs,,,,,,,
382,Mr_Burns_Sandwich,Mr_Burns_Sandwich.jpg,Q39_Midtown/Mr_Burns_Sandwich.jpg,382,"1000 W 39th St, Kansas City, MO 64111",64111,Q39_Midtown,0,8162553753,$11.00,,Meat,Lunch,American,Sandwich,Burnt ends,pork,BBQ,Cheese,chipotle,sauce,fried onions,buns,,,,
383,No_Jackin_Around_Sandwich,No_Jackin_Around_Sandwich.jpg,Q39_Midtown/No_Jackin_Around_Sandwich.jpg,383,"1000 W 39th St, Kansas City, MO 64111",64111,Q39_Midtown,0,8162553753,$8.50,,Meat,Lunch,American,Sandwich,pulled pork,bread,toast,BBQ,pork,sauce,cheese,,,,,
384,No_Jackin_Around_Sandwich,No_Jackin_Around_Sandwich1.jpg,Q39_Midtown/No_Jackin_Around_Sandwich1.jpg,384,"1000 W 39th St, Kansas City, MO 64111",64111,Q39_Midtown,0,8162553753,$8.50,,Meat,Lunch,American,Sandwich,pulled pork,bread,toast,BBQ,pork,sauce,cheese,,,,,
385,No_Jackin_Around_Sandwich,No_Jackin_Around_Sandwich2.jpg,Q39_Midtown/No_Jackin_Around_Sandwich2.jpg,385,"1000 W 39th St, Kansas City, MO 64111",64111,Q39_Midtown,0,8162553753,$8.50,,Meat,Lunch,American,Sandwich,pulled pork,bread,toast,BBQ,pork,sauce,cheese,,,,,
386,Pork_Belly_and_Sausage_Corn_Dogs,Pork_Belly_and_Sausage_Corn_Dogs.jpg,Q39_Midtown/Pork_Belly_and_Sausage_Corn_Dogs.jpg,386,"1000 W 39th St, Kansas City, MO 64111",64111,Q39_Midtown,0,8162553753,$10.00,,Meat,Lunch,American,"Misc, appetizer",pork,pork belly,sausage,BBQ,sauce,maple ,syrup,breaded,corn dogs,,,
387,Pulled_Pork_TaQos,Pulled_Pork_TaQos.jpg,Q39_Midtown/Pulled_Pork_TaQos.jpg,387,"1000 W 39th St, Kansas City, MO 64111",64111,Q39_Midtown,0,8162553753,$8.00,,Meat,Lunch,Mexican,Taco,pulled pork,pork,tortilla,jalapenos,cilantro,slaw,chipotle,mayo,,,,
388,Pulled_Pork_TaQos,Pulled_Pork_TaQos1.jpg,Q39_Midtown/Pulled_Pork_TaQos1.jpg,388,"1000 W 39th St, Kansas City, MO 64111",64111,Q39_Midtown,0,8162553753,$8.00,,Meat,Lunch,Mexican,Taco,pulled pork,pork,tortilla,jalapenos,cilantro,slaw,chipotle,mayo,,,,
389,Pulled_Pork_TaQos,Pulled_Pork_TaQos2.jpg,Q39_Midtown/Pulled_Pork_TaQos2.jpg,389,"1000 W 39th St, Kansas City, MO 64111",64111,Q39_Midtown,0,8162553753,$8.00,,Meat,Lunch,Mexican,Taco,pulled pork,pork,tortilla,jalapenos,cilantro,slaw,chipotle,mayo,sauce,,,
390,Q_Pork_Shank,Q_Pork_Shank.jpg,Q39_Midtown/Q_Pork_Shank.jpg,390,"1000 W 39th St, Kansas City, MO 64111",64111,Q39_Midtown,0,8162553753,$17.00,,Meat,Lunch,American,Meats,BBQ,pork,onions,brussel sprouts,,,,,,,,
391,Q_Spare_Ribs,Q_Spare_Ribs.jpg,Q39_Midtown/Q_Spare_Ribs.jpg,391,"1000 W 39th St, Kansas City, MO 64111",64111,Q39_Midtown,0,8162553753,$17.00,,Meat,Lunch,American,Meats,BBQ,pork,ribs,sauce,,,,,,,,
392,Q39_Spiced_Onion_Straws,Q39_Spiced_Onion_Straws.jpg,Q39_Midtown/Q39_Spiced_Onion_Straws.jpg,392,"1000 W 39th St, Kansas City, MO 64111",64111,Q39_Midtown,0,8162553753,$18.00,,Vegetarian,Lunch,American,Appetizer,fried onions,onion straws,fried,BBQ,aioli,,,,,,,
393,Q39_Spiced_Onion_Straws,Q39_Spiced_Onion_Straws1.jpg,Q39_Midtown/Q39_Spiced_Onion_Straws1.jpg,393,"1000 W 39th St, Kansas City, MO 64111",64111,Q39_Midtown,0,8162553753,$19.00,,Vegetarian,Lunch,American,Appetizer,fried onions,onion straws,fried,BBQ,aioli,,,,,,,
394,Salmon_Filet,Salmon_Filet.jpg,Q39_Midtown/Salmon_Filet.jpg,394,"1000 W 39th St, Kansas City, MO 64111",64111,Q39_Midtown,0,8162553753,$23.00,,Meat,lunch,American,Meats,Salmon,fish,BBQ,glaze,vegetables,jalapenos,cilantro,slaw,,,,
395,Smoked_Fried_Chicken,Smoked_Fried_Chicken.jpg,Q39_Midtown/Smoked_Fried_Chicken.jpg,395,"1000 W 39th St, Kansas City, MO 64111",64111,Q39_Midtown,0,8162553753,$15.00,,Meat,Lunch,American,Meats,Chicken,smoked,fried,chipotle ,BBQ,sauce,baked beans,apples,slaw,,,
396,Smoked_Fried_Chicken,Smoked_Fried_Chicken1.jpg,Q39_Midtown/Smoked_Fried_Chicken1.jpg,396,"1000 W 39th St, Kansas City, MO 64111",64111,Q39_Midtown,0,8162553753,$15.00,,Meat,Lunch,American,Meats,Chicken,smoked,fried,chipotle ,BBQ,sauce,baked beans,apples,slaw,,,
397,Southern_Pride_Sandwich,Southern_Pride_Sandwich.jpg,Q39_Midtown/Southern_Pride_Sandwich.jpg,397,"1000 W 39th St, Kansas City, MO 64111",64111,Q39_Midtown,0,8162553753,$8.25,,Meat,lunch,American,Sandwich,pulled pork,pork,slaw,BBQ,buns,,,,,,,
398,Triple_Threat_Sandwich,Triple_Threat_Sandwich.jpg,Q39_Midtown/Triple_Threat_Sandwich.jpg,398,"1000 W 39th St, Kansas City, MO 64111",64111,Q39_Midtown,0,8162553753,$11.00,,Meat,lunch,American,Sandwich,pulled pork,pork,sausage,pork belly,apples,slaw,BBQ,buns,,,,
399,Falafel Combo Platter,Falafel_Combo_Platter.jpg,Sahara_Mediterranean_Food/Falafel_Combo_Platter.jpg,399,"320 E 51st St, Kansas City, MO 64112",64112,Sahara_Mediterranean_Food,0,8167565444,$9.95,,Vegan,Lunch,Mediterranean,"Rice dish, misc",tomatoes,Tabbouleh,onions,parsley,hummus,pita,rice,falafel,dips,,,
400,Falafel Plate,Falafel_Plate.jpg,Sahara_Mediterranean_Food/Falafel_Plate.jpg,400,"321 E 51st St, Kansas City, MO 64112",64112,Sahara_Mediterranean_Food,0,8167565444,$6.95,,Vegan,Lunch,Mediterranean,Appetizer,falafel,dips,,,,,,,,,,
401,Falafel Plate,Falafel_Plate1.jpg,Sahara_Mediterranean_Food/Falafel_Plate1.jpg,401,"322 E 51st St, Kansas City, MO 64112",64112,Sahara_Mediterranean_Food,0,8167565444,$6.95,,Vegan,Lunch,Mediterranean,Appetizer,falafel,dips,,,,,,,,,,
402,Falafel Sandwich,Falafel_Sandwich.jpg,Sahara_Mediterranean_Food/Falafel_Sandwich.jpg,402,"323 E 51st St, Kansas City, MO 64112",64112,Sahara_Mediterranean_Food,0,8167565444,$6.49,,Vegan,Lunch,Mediterranean,Wrap,falafel,tortillas,fries,fried,peppers,onions,,,,,,
403,Grilled Chicken Combo Platter,Grilled_Chicken_Combo_Platter.jpg,Sahara_Mediterranean_Food/Grilled_Chicken_Combo_Platter.jpg,403,"324 E 51st St, Kansas City, MO 64112",64112,Sahara_Mediterranean_Food,0,8167565444,$9.95,,Meat,Lunch,Mediterranean,Misc,tomatoes,Tabbouleh,onions,parsley,hummus,pita,rice,chicken,dips,,,
404,Grilled Chicken Kabab Sandwich,Grilled_Chicken_Kabab_Sandwich.jpg,Sahara_Mediterranean_Food/Grilled_Chicken_Kabab_Sandwich.jpg,404,"325 E 51st St, Kansas City, MO 64112",64112,Sahara_Mediterranean_Food,0,8167565444,$6.49,,Meat,Lunch,Mediterranean,Wrap,tortilla,chicken,peppers,onions,,,,,,,,
405,Grilled Chicken Kabab Sandwich,Grilled_Chicken_Kabab_Sandwich1.jpg,Sahara_Mediterranean_Food/Grilled_Chicken_Kabab_Sandwich1.jpg,405,"326 E 51st St, Kansas City, MO 64112",64112,Sahara_Mediterranean_Food,0,8167565444,$6.49,,Meat,Lunch,Mediterranean,Wrap,tortilla,chicken,peppers,onions,,,,,,,,
406,Gyro Combo Platter,Gyro_Combo_Platter.jpg,Sahara_Mediterranean_Food/Gyro_Combo_Platter.jpg,406,"327 E 51st St, Kansas City, MO 64112",64112,Sahara_Mediterranean_Food,0,8167565444,$9.95,,Meat,Lunch,Mediterranean,Misc,tomatoes,Tabbouleh,onions,parsley,hummus,pita,rice,gyro,dips,,,
407,Gyro Combo Platter,Gyro_Combo_Platter1.jpg,Sahara_Mediterranean_Food/Gyro_Combo_Platter1.jpg,407,"328 E 51st St, Kansas City, MO 64112",64112,Sahara_Mediterranean_Food,0,8167565444,$9.95,,Meat,Lunch,Mediterranean,Misc,tomatoes,Tabbouleh,onions,parsley,hummus,pita,rice,gyro,dips,,,
408,Hummus Gyro,Hummus_Gyro.jpg,Sahara_Mediterranean_Food/Hummus_Gyro.jpg,408,"329 E 51st St, Kansas City, MO 64112",64112,Sahara_Mediterranean_Food,0,8167565444,$9.95,,Meat,Lunch,Mediterranean,Misc,gyro,hummus,,,,,,,,,,
409,Hummus Kofta Kabab,Hummus_Kofta_Kabab.jpg,Sahara_Mediterranean_Food/Hummus_Kofta_Kabab.jpg,409,"330 E 51st St, Kansas City, MO 64112",64112,Sahara_Mediterranean_Food,0,8167565444,$9.95,,Meat,Lunch,Mediterranean,Misc,kofta,hummus,beef,lamb,,,,,,,,
410,Hummus with Shawarma,Hummus_with_Shawarma.jpg,Sahara_Mediterranean_Food/Hummus_with_Shawarma.jpg,410,"331 E 51st St, Kansas City, MO 64112",64112,Sahara_Mediterranean_Food,0,8167565444,$9.95,,Meat,Lunch,Mediterranean,Misc,chicken,hummus,pork,shawarma,,,,,,,,
411,Kofta Kabab Combo Platter,Kofta_Kabab_Combo_Platter.jpg,Sahara_Mediterranean_Food/Kofta_Kabab_Combo_Platter.jpg,411,"332 E 51st St, Kansas City, MO 64112",64112,Sahara_Mediterranean_Food,0,8167565444,$9.95,,Meat,Lunch,Mediterranean,"Meats, rice dish",peppers,rice,dips,kofta,beef,lamb,,,,,,
412,Kofta Kabab Combo Platter,Kofta_Kabab_Combo_Platter1.jpg,Sahara_Mediterranean_Food/Kofta_Kabab_Combo_Platter1.jpg,412,"333 E 51st St, Kansas City, MO 64112",64112,Sahara_Mediterranean_Food,0,8167565444,$9.95,,Meat,Lunch,Mediterranean,"Meats, rice dish",tomatoes,Tabbouleh,onions,parsley,hummus,pita,rice,kofta,dips,beef,lamb,
413,Lentil Soup,Lentil_Soup.jpg,Sahara_Mediterranean_Food/Lentil_Soup.jpg,413,"334 E 51st St, Kansas City, MO 64112",64112,Sahara_Mediterranean_Food,0,8167565444,$2.49,,Vegan,Lunch,Mediterranean,"Appetizer, soup",lentils,broth,vegetables,,,,,,,,,
414,Shawarma Combo Platter,Shawarma_Combo_Platter.jpg,Sahara_Mediterranean_Food/Shawarma_Combo_Platter.jpg,414,"335 E 51st St, Kansas City, MO 64112",64112,Sahara_Mediterranean_Food,0,8167565444,$9.95,,Meat,Lunch,Mediterranean,"Meats, rice dish",tomatoes,Tabbouleh,onions,parsley,hummus,pita,rice,shawarma,dips,chicken,pork,
415,Shawarma Combo Platter,Shawarma_Combo_Platter1.jpg,Sahara_Mediterranean_Food/Shawarma_Combo_Platter1.jpg,415,"336 E 51st St, Kansas City, MO 64112",64112,Sahara_Mediterranean_Food,0,8167565444,$9.95,,Meat,Lunch,Mediterranean,"Meats, rice dish",tomatoes,Tabbouleh,onions,parsley,hummus,pita,rice,shawarma,dips,chicken,pork,
416,Shawarma Combo Platter,Shawarma_Combo_Platter2.jpg,Sahara_Mediterranean_Food/Shawarma_Combo_Platter2.jpg,416,"337 E 51st St, Kansas City, MO 64112",64112,Sahara_Mediterranean_Food,0,8167565444,$9.95,,Meat,Lunch,Mediterranean,"Meats, rice dish",tomatoes,Tabbouleh,onions,parsley,hummus,pita,rice,shawarma,dips,chicken,pork,
417,Shawarma Sandwich,Shawarma_Sandwich.jpg,Sahara_Mediterranean_Food/Shawarma_Sandwich.jpg,417,"338 E 51st St, Kansas City, MO 64112",64112,Sahara_Mediterranean_Food,0,8167565444,$6.49,,Meat,lunch,Mediterranean,wrap,fries,tortillas,shawarma,chicken,pork,lettuce,peppers,,,,,
418,Grilled Chicken Shrak Sandwich,Shrak_Sandwich.jpg,Sahara_Mediterranean_Food/Shrak_Sandwich.jpg,418,"339 E 51st St, Kansas City, MO 64112",64112,Sahara_Mediterranean_Food,0,8167565444,$7.95,,Meat,lunch,Mediterranean,wrap,fries,tortillas,grilled,chicken,pork,lettuce,peppers,,,,,
419,Side of Fries,Side_of_Fries.jpg,Sahara_Mediterranean_Food/Side_of_Fries.jpg,419,"341 E 51st St, Kansas City, MO 64112",64112,Sahara_Mediterranean_Food,0,8167565444,$2.79,,Vegan,Lunch,American,Appetizer,fries,salty,,,,,,,,,,
420,Side Salad,Side_Salad.jpg,Sahara_Mediterranean_Food/Side_Salad.jpg,420,"340 E 51st St, Kansas City, MO 64112",64112,Sahara_Mediterranean_Food,0,8167565444,$2.49,,Vegan,Lunch,American,Salad,cucumbers,tomatoes,lettuce,dressing,,,,,,,,
421,Angus Corned Beef Reuben,Angus_Corned_Beef_Reuben.jpg,Schlotzsky_s/Angus_Corned_Beef_Reuben.jpg,421,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$5.50,11100365,Meat,Lunch,American,Sandwich,buns,angus,beef,reuben,corn beef,dijon,rye,cheese,slaw,mustard,,
422,Angus Pastrami and Swiss Sandwich,Angus_Pastrami_and_Swiss_Sandwich.jpg,Schlotzsky_s/Angus_Pastrami_and_Swiss_Sandwich.jpg,422,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$5.50,11100359,Meat,Lunch,American,Sandwich,angus,beef,pastrami,swiss ,buns,dijon,mustard,rye,,,,
423,Angus Roast Beef and Cheese Sandwich,Angus_Roast_Beef_and_Cheese_Sandwich.jpg,Schlotzsky_s/Angus_Roast_Beef_and_Cheese_Sandwich.jpg,423,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$5.50,11100351,Meat,Lunch,American,Sandwich,onions,cheddar,mozzarella,buns,tomatoes,lettuce,parmesan,roast beef,dijon,mayo,pickles,sourdough
424,Bacon Grilled Cheese Sandwich,Bacon_Grilled_Cheese_Sandwich.jpg,Schlotzsky_s/Bacon_Grilled_Cheese_Sandwich.jpg,424,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$8.00,11100412,Meat,Lunch,American,Sandwich,pretzels,rolls,parmesan,provolone,swiss,bacon,tomatoes,basil,,,,
